Data,Produto/Categoria,Registros do Dia,Média Esperada,Setor,Prioridade
24/01/2026,Total faturado (USD),11354,15000,Financeiro,CRÍTICA
24/01/2026,Suporte (Tickets),38,30,Atendimento,NORMAL
24/01/2026,Tempo de Entrega (Horas),40,24,Logística,NORMAL
24/01/2026,Novos Leads B2B,25,15,Marketing,NORMAL
24/01/2026,Disponibilidade Site (%),113,99,TI,NORMAL
25/01/2026,Eletrônicos (Laptops),57,80,Vendas,CRÍTICA
25/01/2026,Acessórios (Cabos/Baterias),189,250,Logística,URGENTE
25/01/2026,Linha Branca (Washing Machines),20,20,Vendas,URGENTE
25/01/2026,Total faturado (USD),15033,15000,Financeiro,NORMAL
25/01/2026,Suporte (Tickets),63,30,Atendimento,NORMAL
25/01/2026,Tempo de Entrega (Horas),17,24,Logística,ALERTA
25/01/2026,Novos Leads B2B,65,15,Marketing,NORMAL
25/01/2026,Disponibilidade Site (%),74,99,TI,URGENTE
26/01/2026,Eletrônicos (Laptops),76,80,Vendas,URGENTE
26/01/2026,Acessórios (Cabos/Baterias),264,250,Logística,NORMAL
26/01/2026,Linha Branca (Washing Machines),51,20,Vendas,NORMAL
26/01/2026,Total faturado (USD),15030,15000,Financeiro,NORMAL
26/01/2026,Suporte (Tickets),65,30,Atendimento,NORMAL
26/01/2026,Tempo de Entrega (Horas),17,24,Logística,CRÍTICA
26/01/2026,Novos Leads B2B,12,15,Marketing,ALERTA
26/01/2026,Disponibilidade Site (%),90,99,TI,ALERTA
27/01/2026,Eletrônicos (Laptops),60,80,Vendas,URGENTE
27/01/2026,Acessórios (Cabos/Baterias),283,250,Logística,NORMAL
27/01/2026,Linha Branca (Washing Machines),20,20,Vendas,URGENTE
27/01/2026,Total faturado (USD),15049,15000,Financeiro,NORMAL
27/01/2026,Suporte (Tickets),24,30,Atendimento,ALERTA
27/01/2026,Tempo de Entrega (Horas),24,24,Logística,URGENTE
27/01/2026,Novos Leads B2B,40,15,Marketing,NORMAL
27/01/2026,Disponibilidade Site (%),99,99,TI,ALERTA
28/01/2026,Eletrônicos (Laptops),77,80,Vendas,URGENTE
28/01/2026,Acessórios (Cabos/Baterias),258,250,Logística,NORMAL
28/01/2026,Linha Branca (Washing Machines),58,20,Vendas,NORMAL
28/01/2026,Total faturado (USD),15038,15000,Financeiro,NORMAL
28/01/2026,Suporte (Tickets),24,30,Atendimento,ALERTA
28/01/2026,Tempo de Entrega (Horas),38,24,Logística,NORMAL
28/01/2026,Novos Leads B2B,11,15,Marketing,CRÍTICA
28/01/2026,Disponibilidade Site (%),70,99,TI,URGENTE
29/01/2026,Eletrônicos (Laptops),71,80,Vendas,ALERTA
29/01/2026,Acessórios (Cabos/Baterias),263,250,Logística,NORMAL
29/01/2026,Linha Branca (Washing Machines),14,20,Vendas,URGENTE
29/01/2026,Total faturado (USD),13335,15000,Financeiro,URGENTE
29/01/2026,Suporte (Tickets),66,30,Atendimento,NORMAL
29/01/2026,Tempo de Entrega (Horas),21,24,Logística,CRÍTICA
29/01/2026,Novos Leads B2B,13,15,Marketing,URGENTE
29/01/2026,Disponibilidade Site (%),92,99,TI,ALERTA
30/01/2026,Eletrônicos (Laptops),110,80,Vendas,NORMAL
30/01/2026,Acessórios (Cabos/Baterias),246,250,Logística,CRÍTICA
30/01/2026,Linha Branca (Washing Machines),17,20,Vendas,ALERTA
30/01/2026,Total faturado (USD),13725,15000,Financeiro,ALERTA
30/01/2026,Suporte (Tickets),25,30,Atendimento,ALERTA
30/01/2026,Tempo de Entrega (Horas),23,24,Logística,ALERTA
30/01/2026,Novos Leads B2B,11,15,Marketing,URGENTE
30/01/2026,Disponibilidade Site (%),120,99,TI,NORMAL
31/01/2026,Eletrônicos (Laptops),102,80,Vendas,NORMAL
31/01/2026,Acessórios (Cabos/Baterias),249,250,Logística,CRÍTICA
31/01/2026,Linha Branca (Washing Machines),14,20,Vendas,CRÍTICA
31/01/2026,Total faturado (USD),12184,15000,Financeiro,URGENTE
31/01/2026,Suporte (Tickets),25,30,Atendimento,URGENTE
31/01/2026,Tempo de Entrega (Horas),22,24,Logística,URGENTE
31/01/2026,Novos Leads B2B,11,15,Marketing,ALERTA
31/01/2026,Disponibilidade Site (%),78,99,TI,CRÍTICA
01/02/2026,Eletrônicos (Laptops),121,80,Vendas,NORMAL
01/02/2026,Acessórios (Cabos/Baterias),251,250,Logística,NORMAL
01/02/2026,Linha Branca (Washing Machines),30,20,Vendas,NORMAL
01/02/2026,Total faturado (USD),15035,15000,Financeiro,NORMAL
01/02/2026,Suporte (Tickets),76,30,Atendimento,NORMAL
01/02/2026,Tempo de Entrega (Horas),24,24,Logística,URGENTE
01/02/2026,Novos Leads B2B,50,15,Marketing,NORMAL
01/02/2026,Disponibilidade Site (%),101,99,TI,NORMAL
02/02/2026,Eletrônicos (Laptops),125,80,Vendas,NORMAL
02/02/2026,Acessórios (Cabos/Baterias),216,250,Logística,ALERTA
02/02/2026,Linha Branca (Washing Machines),18,20,Vendas,URGENTE
02/02/2026,Total faturado (USD),15050,15000,Financeiro,NORMAL
02/02/2026,Suporte (Tickets),21,30,Atendimento,URGENTE
02/02/2026,Tempo de Entrega (Horas),21,24,Logística,CRÍTICA
02/02/2026,Novos Leads B2B,46,15,Marketing,NORMAL
02/02/2026,Disponibilidade Site (%),149,99,TI,NORMAL
03/02/2026,Eletrônicos (Laptops),91,80,Vendas,NORMAL
03/02/2026,Acessórios (Cabos/Baterias),179,250,Logística,URGENTE
03/02/2026,Linha Branca (Washing Machines),41,20,Vendas,NORMAL
03/02/2026,Total faturado (USD),15016,15000,Financeiro,NORMAL
03/02/2026,Suporte (Tickets),53,30,Atendimento,NORMAL
03/02/2026,Tempo de Entrega (Horas),31,24,Logística,NORMAL
03/02/2026,Novos Leads B2B,14,15,Marketing,CRÍTICA
03/02/2026,Disponibilidade Site (%),74,99,TI,URGENTE
04/02/2026,Eletrônicos (Laptops),72,80,Vendas,CRÍTICA
04/02/2026,Acessórios (Cabos/Baterias),277,250,Logística,NORMAL
04/02/2026,Linha Branca (Washing Machines),18,20,Vendas,URGENTE
04/02/2026,Total faturado (USD),15024,15000,Financeiro,NORMAL
04/02/2026,Suporte (Tickets),42,30,Atendimento,NORMAL
04/02/2026,Tempo de Entrega (Horas),29,24,Logística,NORMAL
04/02/2026,Novos Leads B2B,31,15,Marketing,NORMAL
04/02/2026,Disponibilidade Site (%),78,99,TI,URGENTE
05/02/2026,Eletrônicos (Laptops),89,80,Vendas,NORMAL
05/02/2026,Acessórios (Cabos/Baterias),187,250,Logística,ALERTA
06/02/2026,Linha Branca (Washing Machines),23,20,Vendas,NORMAL
06/02/2026,Total faturado (USD),15019,15000,Financeiro,NORMAL
06/02/2026,Suporte (Tickets),39,30,Atendimento,NORMAL
06/02/2026,Tempo de Entrega (Horas),23,24,Logística,ALERTA
06/02/2026,Novos Leads B2B,47,15,Marketing,NORMAL
06/02/2026,Disponibilidade Site (%),84,99,TI,URGENTE
06/02/2026,Eletrônicos (Laptops),104,80,Vendas,NORMAL
06/02/2026,Acessórios (Cabos/Baterias),226,250,Logística,CRÍTICA
06/02/2026,Linha Branca (Washing Machines),19,20,Vendas,CRÍTICA
06/02/2026,Total faturado (USD),10510,15000,Financeiro,URGENTE
06/02/2026,Suporte (Tickets),21,30,Atendimento,URGENTE
06/02/2026,Tempo de Entrega (Horas),23,24,Logística,URGENTE
06/02/2026,Novos Leads B2B,12,15,Marketing,ALERTA
06/02/2026,Disponibilidade Site (%),89,99,TI,CRÍTICA
08/02/2026,Novos Leads B2B,5,15,Marketing,CRÍTICA
08/02/2026,Total faturado (USD),10779,15000,Financeiro,ALERTA
08/02/2026,Eletrônicos (Laptops),45,80,Vendas,CRÍTICA
08/02/2026,Tempo de Entrega (Horas),21,24,Logística,ALERTA
09/02/2026,Linha Branca (Washing Machines),8,20,Vendas,ALERTA
09/02/2026,Total faturado (USD),11000,15000,Financeiro,URGENTE
09/02/2026,Suporte (Tickets),39,30,Atendimento,NORMAL
09/02/2026,Tempo de Entrega (Horas),10,24,Logística,ALERTA
09/02/2026,Novos Leads B2B,11,15,Marketing,CRÍTICA
09/02/2026,Eletrônicos (Laptops),40,80,Vendas,ALERTA
09/02/2026,Acessórios (Cabos/Baterias),226,250,Logística,CRÍTICA
